YEAR,TIME,VISIBILITY,DISTRICT,INVAGE,DRIVCOND,ACCLASS,INJURY
2012,138,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,138,Clear,Toronto and East York,35 to 39,"Ability Impaired, Alcohol",Non-Fatal Injury,Minimal
2012,138,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2012,138,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,850,Other,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,850,Other,Toronto and East York,30 to 34,Unknown,Non-Fatal Injury,Major
2012,851,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,851,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2012,851,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,851,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,851,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2012,1630,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,1630,Clear,North York,55 to 59,Normal,Non-Fatal Injury,Major
2012,1630,Clear,North York,45 to 49,None,Non-Fatal Injury,Minimal
2012,1630,Clear,North York,50 to 54,Normal,Non-Fatal Injury,None
2012,1846,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2012,1846,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,None
2012,1846,Clear,Scarborough,65 to 69,None,Non-Fatal Injury,Major
2012,750,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,Major
2012,152,Rain,Etobicoke York,30 to 34,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,Minor
2012,152,Rain,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,152,Rain,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,152,Rain,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,Major
2012,920,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,920,Clear,North York,70 to 74,Normal,Non-Fatal Injury,None
2012,920,Clear,North York,70 to 74,None,Non-Fatal Injury,Major
2012,1040,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2012,1040,Clear,Scarborough,45 to 49,None,Non-Fatal Injury,None
2012,1040,Clear,Scarborough,25 to 29,Normal,Non-Fatal Injury,None
2012,1040,Clear,Scarborough,45 to 49,Inattentive,Non-Fatal Injury,Major
2012,1526,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,1526,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
2012,1526,Clear,Toronto and East York,60 to 64,None,Non-Fatal Injury,Major
2012,1845,Clear,Etobicoke York,15 to 19,Normal,Fatal,None
2012,1845,Clear,Etobicoke York,15 to 19,None,Fatal,Fatal
2012,1845,Clear,Etobicoke York,15 to 19,None,Fatal,None
2012,848,Clear,Toronto and East York,60 to 64,Normal,Non-Fatal Injury,Major
2012,848,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,853,Clear,North York,65 to 69,Normal,Non-Fatal Injury,None
2012,853,Clear,North York,25 to 29,None,Non-Fatal Injury,Major
2012,858,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2012,858,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2012,1620,Clear,Scarborough,50 to 54,Normal,Non-Fatal Injury,None
2012,1620,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2012,1620,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,None
2012,1620,Clear,Scarborough,30 to 34,Normal,Non-Fatal Injury,Major
2012,1110,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,1110,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2012,1110,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2012,2055,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,2055,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,None
2012,2055,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2012,953,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,953,Clear,Toronto and East York,50 to 54,Unknown,Non-Fatal Injury,None
2012,953,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2012,1322,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,1322,Clear,North York,20 to 24,Normal,Non-Fatal Injury,None
2012,1322,Clear,North York,25 to 29,None,Non-Fatal Injury,Major
2012,1044,Clear,North York,35 to 39,Normal,Non-Fatal Injury,None
2012,1044,Clear,North York,20 to 24,None,Non-Fatal Injury,Major
2012,1000,Clear,North York,60 to 64,Normal,Non-Fatal Injury,Minor
2012,1000,Clear,North York,50 to 54,Normal,Non-Fatal Injury,None
2012,1000,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,1000,Clear,North York,85 to 89,None,Non-Fatal Injury,Major
2012,1454,Clear,Toronto and East York,65 to 69,Inattentive,Non-Fatal Injury,None
2012,1454,Clear,Toronto and East York,75 to 79,None,Non-Fatal Injury,Major
2012,1820,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,None
2012,1820,Clear,Toronto and East York,60 to 64,None,Non-Fatal Injury,Major
2012,1440,"Fog, Mist, Smoke, Dust",Scarborough,45 to 49,None,Non-Fatal Injury,Minimal
2012,1440,"Fog, Mist, Smoke, Dust",Scarborough,unknown,None,Non-Fatal Injury,None
2012,1440,"Fog, Mist, Smoke, Dust",Scarborough,40 to 44,Normal,Non-Fatal Injury,None
2012,1440,"Fog, Mist, Smoke, Dust",Scarborough,15 to 19,None,Non-Fatal Injury,Major
2012,1748,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,1748,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2012,1748,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2012,1748,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,1455,Clear,Etobicoke York,35 to 39,Normal,Fatal,Fatal
2012,1455,Clear,Etobicoke York,30 to 34,Normal,Fatal,None
2012,1529,Clear,North York,40 to 44,Normal,Non-Fatal Injury,None
2012,1529,Clear,North York,15 to 19,None,Non-Fatal Injury,Major
2012,1249,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,1249,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2012,1249,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2012,1728,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,1728,Clear,Etobicoke York,55 to 59,Normal,Non-Fatal Injury,None
2012,1728,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,1728,Clear,Etobicoke York,40 to 44,None,Non-Fatal Injury,Major
2012,1728,Clear,Etobicoke York,10 to 14,None,Non-Fatal Injury,Minimal
2012,617,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,617,Clear,Etobicoke York,25 to 29,Normal,Non-Fatal Injury,None
2012,617,Clear,Etobicoke York,30 to 34,None,Non-Fatal Injury,Major
2012,1429,Clear,Scarborough,70 to 74,None,Non-Fatal Injury,Major
2012,1429,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2012,1429,Clear,Scarborough,60 to 64,Normal,Non-Fatal Injury,None
2012,739,Clear,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,Major
2012,739,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,739,Clear,Toronto and East York,50 to 54,Inattentive,Non-Fatal Injury,None
2012,1312,Clear,Etobicoke York,70 to 74,Normal,Non-Fatal Injury,Major
2012,1312,Clear,Etobicoke York,35 to 39,Inattentive,Non-Fatal Injury,Major
2012,2140,Clear,Toronto and East York,75 to 79,Inattentive,Non-Fatal Injury,None
2012,2140,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2012,2148,Rain,North York,unknown,None,Non-Fatal Injury,None
2012,2148,Rain,North York,35 to 39,Inattentive,Non-Fatal Injury,None
2012,2148,Rain,North York,50 to 54,Normal,Non-Fatal Injury,Major
2012,145,Clear,North York,50 to 54,None,Non-Fatal Injury,Major
2012,145,Clear,North York,unknown,Normal,Non-Fatal Injury,None
2012,1415,Clear,Etobicoke York,60 to 64,Unknown,Non-Fatal Injury,None
2012,1415,Clear,Etobicoke York,30 to 34,None,Non-Fatal Injury,Major
2012,1915,Rain,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2012,1915,Rain,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2012,2150,Rain,Toronto and East York,35 to 39,Inattentive,Non-Fatal Injury,None
2012,2150,Rain,Toronto and East York,85 to 89,None,Non-Fatal Injury,Major
2012,2316,Rain,Scarborough,20 to 24,Inattentive,Non-Fatal Injury,Major
2012,2316,Rain,Scarborough,40 to 44,None,Non-Fatal Injury,Minor
2012,410,Rain,Etobicoke York,30 to 34,Unknown,Fatal,Fatal
2012,410,Rain,Etobicoke York,unknown,None,Fatal,None
2012,410,Rain,Etobicoke York,unknown,None,Fatal,None
2012,900,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,Major
2012,900,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
2012,1039,Clear,Toronto and East York,70 to 74,Normal,Non-Fatal Injury,Major
2012,1039,Clear,Toronto and East York,70 to 74,None,Non-Fatal Injury,Major
2012,1900,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2012,1900,Clear,Scarborough,50 to 54,Normal,Non-Fatal Injury,None
2012,1900,Clear,Scarborough,30 to 34,None,Non-Fatal Injury,Major
2012,715,Clear,Scarborough,35 to 39,Normal,Non-Fatal Injury,None
2012,715,Clear,Scarborough,35 to 39,None,Non-Fatal Injury,Major
2012,1944,Rain,Etobicoke York,unknown,Unknown,Non-Fatal Injury,None
2012,1944,Rain,Etobicoke York,50 to 54,None,Non-Fatal Injury,Major
2012,2108,Rain,Toronto and East York,20 to 24,Inattentive,Non-Fatal Injury,None
2012,2108,Rain,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,2108,Rain,Toronto and East York,75 to 79,None,Non-Fatal Injury,Major
2012,2108,Rain,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,Minor
2012,8,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,8,Clear,North York,60 to 64,Normal,Non-Fatal Injury,Major
2012,8,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,8,Clear,North York,20 to 24,None,Non-Fatal Injury,Major
2012,8,Clear,North York,20 to 24,Normal,Non-Fatal Injury,Major
2012,8,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,8,Clear,North York,60 to 64,Normal,Non-Fatal Injury,Minor
2012,8,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,8,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,350,Clear,Etobicoke York,20 to 24,Other,Non-Fatal Injury,Major
2012,1214,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,None
2012,1214,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,1214,Clear,Toronto and East York,55 to 59,Normal,Non-Fatal Injury,Major
2012,518,Clear,North York,15 to 19,None,Fatal,Minor
2012,518,Clear,North York,unknown,None,Fatal,None
2012,518,Clear,North York,15 to 19,Unknown,Fatal,Fatal
2012,518,Clear,North York,unknown,None,Fatal,None
2012,955,Clear,North York,80 to 84,Normal,Non-Fatal Injury,None
2012,955,Clear,North York,40 to 44,None,Non-Fatal Injury,Major
2012,1145,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,Major
2012,1145,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,1145,Clear,Toronto and East York,60 to 64,Inattentive,Non-Fatal Injury,None
2012,325,Clear,Scarborough,20 to 24,None,Fatal,Fatal
2012,325,Clear,Scarborough,unknown,None,Fatal,None
2012,325,Clear,Scarborough,20 to 24,"Ability Impaired, Alcohol Over .08",Fatal,Minor
2012,704,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,704,Clear,North York,65 to 69,Normal,Non-Fatal Injury,None
2012,704,Clear,North York,45 to 49,None,Non-Fatal Injury,Major
2012,1059,Clear,Scarborough,75 to 79,Inattentive,Non-Fatal Injury,None
2012,1059,Clear,Scarborough,55 to 59,None,Non-Fatal Injury,Major
2012,1343,Clear,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,None
2012,1343,Clear,Toronto and East York,60 to 64,None,Non-Fatal Injury,Major
2012,1525,Clear,Scarborough,55 to 59,Inattentive,Non-Fatal Injury,Minimal
2012,1525,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,Minimal
2012,1525,Clear,Scarborough,50 to 54,Normal,Non-Fatal Injury,Major
2012,1937,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,1937,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,None
2012,1937,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,Major
2012,637,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,637,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2012,637,Clear,Toronto and East York,60 to 64,None,Non-Fatal Injury,Major
2012,1522,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
2012,1522,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Major
2012,835,Clear,North York,unknown,Other,Non-Fatal Injury,None
2012,835,Clear,North York,45 to 49,None,Non-Fatal Injury,Major
2012,1900,Rain,Scarborough,50 to 54,None,Non-Fatal Injury,Minor
2012,1900,Rain,Scarborough,75 to 79,None,Non-Fatal Injury,Major
2012,1900,Rain,Scarborough,70 to 74,Inattentive,Non-Fatal Injury,Minor
2012,1900,Rain,Scarborough,20 to 24,None,Non-Fatal Injury,Minor
2012,1900,Rain,Scarborough,35 to 39,None,Non-Fatal Injury,Minor
2012,1900,Rain,Scarborough,20 to 24,Normal,Non-Fatal Injury,Minimal
2012,2135,Rain,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,2135,Rain,Etobicoke York,25 to 29,Normal,Non-Fatal Injury,None
2012,2135,Rain,Etobicoke York,40 to 44,None,Non-Fatal Injury,Major
2012,2208,Rain,North York,unknown,Unknown,Non-Fatal Injury,None
2012,2208,Rain,North York,25 to 29,None,Non-Fatal Injury,Major
2012,2210,Rain,North York,55 to 59,None,Non-Fatal Injury,Major
2012,2210,Rain,North York,35 to 39,Normal,Non-Fatal Injury,None
2012,719,Rain,North York,30 to 34,Normal,Non-Fatal Injury,None
2012,719,Rain,North York,35 to 39,None,Non-Fatal Injury,Major
2012,652,Rain,North York,45 to 49,None,Fatal,None
2012,652,Rain,North York,45 to 49,Normal,Fatal,None
2012,652,Rain,North York,50 to 54,Normal,Fatal,None
2012,652,Rain,North York,25 to 29,Normal,Fatal,None
2012,652,Rain,North York,30 to 34,None,Fatal,Fatal
2012,654,Rain,North York,unknown,Normal,Non-Fatal Injury,None
2012,654,Rain,North York,50 to 54,None,Non-Fatal Injury,Major
2012,715,Rain,Scarborough,45 to 49,Normal,Non-Fatal Injury,None
2012,715,Rain,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2012,2128,Clear,North York,30 to 34,Normal,Non-Fatal Injury,None
2012,2128,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,2128,Clear,North York,20 to 24,Normal,Non-Fatal Injury,Major
2012,100,Clear,Toronto and East York,55 to 59,Inattentive,Non-Fatal Injury,None
2012,100,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2012,1933,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,1933,Clear,North York,50 to 54,Normal,Non-Fatal Injury,None
2012,1933,Clear,North York,35 to 39,Normal,Non-Fatal Injury,None
2012,1933,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,1933,Clear,North York,70 to 74,Normal,Non-Fatal Injury,Major
2012,1933,Clear,North York,unknown,None,Non-Fatal Injury,None
2012,223,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,223,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Minor
2012,223,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,Minimal
2012,223,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Minor
2012,223,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Minor
2012,223,Clear,Toronto and East York,20 to 24,Had Been Drinking,Non-Fatal Injury,Major
2012,223,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,1320,Clear,Toronto and East York,55 to 59,Normal,Non-Fatal Injury,None
2012,1320,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2012,1731,Clear,Toronto and East York,65 to 69,Inattentive,Non-Fatal Injury,None
2012,1731,Clear,Toronto and East York,80 to 84,None,Non-Fatal Injury,Major
2012,1437,Clear,Toronto and East York,unknown,None,Fatal,None
2012,1437,Clear,Toronto and East York,30 to 34,Normal,Fatal,None
2012,1437,Clear,Toronto and East York,35 to 39,None,Fatal,None
2012,1437,Clear,Toronto and East York,55 to 59,None,Fatal,Fatal
2012,1853,Clear,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2012,1853,Clear,Toronto and East York,45 to 49,None,Non-Fatal Injury,Major
2012,1140,Clear,North York,85 to 89,Normal,Non-Fatal Injury,Major
2012,1140,Clear,North York,50 to 54,Normal,Non-Fatal Injury,None
2012,2255,Rain,Toronto and East York,30 to 34,None,Non-Fatal Injury,Minor
2012,2255,Rain,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,Major
2012,2255,Rain,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,None
2012,2004,Rain,Scarborough,75 to 79,None,Non-Fatal Injury,Major
2012,2004,Rain,Scarborough,85 to 89,Normal,Non-Fatal Injury,None
2012,2004,Rain,Scarborough,45 to 49,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,None
2012,420,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,420,Clear,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,None
2012,420,Clear,Toronto and East York,45 to 49,None,Non-Fatal Injury,Major
2012,844,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,844,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2012,844,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2012,627,Clear,Etobicoke York,65 to 69,Normal,Non-Fatal Injury,None
2012,627,Clear,Etobicoke York,5 to 9,None,Non-Fatal Injury,Minimal
2012,627,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,627,Clear,Etobicoke York,25 to 29,Normal,Non-Fatal Injury,Major
2012,1743,Clear,North York,40 to 44,Normal,Non-Fatal Injury,None
2012,1743,Clear,North York,75 to 79,None,Non-Fatal Injury,Major
2012,2240,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,2240,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,Major
2012,2240,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2012,2240,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,2240,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,Major
2012,104,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,104,Clear,Toronto and East York,unknown,Normal,Non-Fatal Injury,None
2012,104,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2012,335,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,335,Clear,Toronto and East York,20 to 24,Unknown,Non-Fatal Injury,Major
2012,335,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,335,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,643,Clear,Toronto and East York,35 to 39,None,Fatal,Fatal
2012,643,Clear,Toronto and East York,60 to 64,Normal,Fatal,None
2012,643,Clear,Toronto and East York,20 to 24,Unknown,Fatal,None
2012,1705,Clear,Etobicoke York,75 to 79,Other,Non-Fatal Injury,Major
2012,1705,Clear,Etobicoke York,35 to 39,Normal,Non-Fatal Injury,None
2012,1705,Clear,Etobicoke York,65 to 69,Normal,Non-Fatal Injury,None
2012,1305,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2012,1305,Clear,Toronto and East York,30 to 34,Unknown,Non-Fatal Injury,None
2012,1305,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2012,2127,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,None
2012,2127,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,None
2012,2127,Clear,Scarborough,20 to 24,Unknown,Non-Fatal Injury,Major
2012,2127,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2012,149,Clear,Etobicoke York,25 to 29,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,Major
2012,149,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,1010,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,None
2012,1010,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,None
2012,1010,Clear,Etobicoke York,55 to 59,Normal,Non-Fatal Injury,Minor
2012,1010,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,Minimal
2012,1010,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,Major
2012,1405,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
2012,1405,Clear,Toronto and East York,45 to 49,None,Non-Fatal Injury,Major
2012,230,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,230,Clear,Etobicoke York,30 to 34,Unknown,Non-Fatal Injury,Major
2012,230,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2012,1720,Clear,Scarborough,unknown,None,Fatal,None
2012,1720,Clear,Scarborough,65 to 69,Normal,Fatal,None
2012,1720,Clear,Scarborough,40 to 44,None,Fatal,Fatal
2012,1052,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
